D1,D2,D3,D4,D5,Class
-31.8762236231884,198.115724637681,170.379953623188,-60.5393452173913,-39.5918936231884,d
-34.3269262650602,182.268569879518,181.18241686747,-61.9649351807229,-42.9684421686747,d
-32.9550203571429,184.978629761905,193.697221428571,-60.6476217857143,-45.5702089285714,d
-30.6382787804878,208.3804,195.492174390244,-59.2879640243903,-43.2328834146341,d
-35.1084936956522,183.708631521739,204.949755434783,-62.3216893478261,-36.9157173913044,d
-36.6611945,196.18947875,188.759485,-63.00003275,-38.704117875,d
-34.8158666990291,200.437966019417,205.30883592233,-62.9786940776699,-33.4315595145631,d
-40.2053945454546,150.874045454545,144.810331818182,-62.9819293636364,-38.9676364545454,d
-33.9398329069767,202.501156976744,179.541223255814,-62.5944972093023,-44.1466879069767,d
-37.4157472463768,204.551634782609,174.573392753623,-61.9665797101449,-39.3677042028985,d
-39.8374953763441,151.996540860215,136.856366666667,-62.0015024731183,-40.9111650537634,d
-38.8209215217391,156.9962,136.815020652174,-63.000094673913,-45.751212826087,d
-34.8225675384615,176.858998461539,157.593038461539,-61.9456973846154,-42.303082,d
-35.0223610227273,188.653178409091,180.152748863636,-61.9979854545454,-40.7319260227273,d
-42.2215774390244,156.444397560976,135.963152439024,-61.8764163414634,-39.9486182926829,d
-36.1722850515464,181.190724742268,178.075651546392,-61.970153814433,-40.1049030927835,d
-33.1928449523809,189.892776190476,164.279836190476,-61.9992855238095,-42.6999366666667,d
-33.1844941111111,179.275864444444,154.968365555556,-62.0020704444444,-45.3716652222222,d
-31.9906960273973,187.015798630137,145.754919178082,-61.9037224657534,-45.5524583561644,d
-34.961273255814,153.990040697674,157.497330232558,-59.887668372093,-42.481526627907,d
-34.2020527722772,170.215605940594,141.600328712871,-61.7778517821782,-43.6205432673267,d
-34.9258605,179.78303125,139.89612375,-61.7967445,-46.283596,d
-35.0851221505376,174.067291397849,166.38984516129,-62.0593564516129,-42.5300127956989,d
-37.4294056989247,165.783029032258,135.169407526882,-61.4614467741935,-45.0590919354839,d
-34.5255372826087,181.997518478261,152.464655434783,-58.2529858695652,-41.9554634782609,d
-37.2405966,179.927334,141.652437,-62.0878738,-45.750538,d
-37.7768053191489,169.05725,132.968431914894,-61.2232963829787,-46.170045106383,d
-31.7499503488372,148.798820930233,242.544848837209,-58.0363566279069,-34.439115,d
-33.3033352941176,163.69883627451,262.433767647059,-58.3179447058823,-37.6219710784314,d
-38.9315827272727,121.170041558442,180.16568961039,-58.3934357142857,-42.4071912987013,d
-34.8691835955056,134.431214606742,202.558287640449,-58.8108037078652,-45.1137770786517,d
-37.0038641176471,130.135634117647,184.903447058823,-56.2729568235294,-46.7150997647059,d
-36.95838325,127.91328125,179.45625375,-56.8118225,-42.116518,d
-39.1440101136364,125.211659090909,192.783732954546,-55.8056132954546,-44.1241614772727,d
-34.5131696296296,138.836383333333,195.348649074074,-57.8446252777778,-46.1999819444445,d
-34.7945655405405,142.295924324324,164.497810810811,-57.2476881081081,-44.1460917567568,d
-34.1125105617978,140.549720224719,206.19608988764,-57.4349582022472,-41.9112533707865,d
-30.9398044660194,154.323257281553,196.519480582524,-57.5329944660194,-46.268832038835,d
-26.2108992783505,195.334582474227,221.006989690722,-58.0342527835052,-41.7419508247423,d
-39.1440101136364,125.211659090909,192.783732954546,-55.8056132954546,-44.1241614772727,d
-34.5131696296296,138.836383333333,195.348649074074,-57.8446252777778,-46.1999819444445,d
-34.7945655405405,142.295924324324,164.497810810811,-57.2476881081081,-44.1460917567568,d
-21.624527037037,282.667767901235,349.743777777778,-16.0483803703704,-2.34460046246914,e
-12.6498743421053,292.746502631579,364.455060526316,-2.96544443157895,5.32184880263158,e
-8.4769928030303,315.003295454545,394.842272727273,16.0861054545455,18.6329463636364,e
-13.3368111688312,305.273853246753,365.736011688312,7.92670681818182,3.43119012866234,e
-11.1293632266667,304.481206666667,337.475065333333,-2.25911915133333,2.91456135413333,e
-12.2532314933333,310.610078666667,371.280692,8.73555465333333,12.7822409466667,e
-18.035072,304.283581428571,359.940365714286,3.66981886142857,-0.889798226285714,e
-12.151892109589,312.073053424657,373.497393150685,3.88727678082192,-3.95566805479452,e
-8.60402505714286,311.83374,377.043662857143,7.50586875714286,1.17702565628571,e
-0.961890730338983,335.945577966102,416.915711864407,16.4248971101695,3.94640028474576,e
-0.961890730338983,335.945577966102,416.915711864407,16.4248971101695,3.94640028474576,e
-0.961890730338983,335.945577966102,416.915711864407,16.4248971101695,3.94640028474576,e
-5.12609629090909,318.296998484848,367.672827272727,17.1254335,16.2611034848485,e
-2.37062391023256,308.391972093023,361.267474418605,10.7324743604651,1.11998965162791,e
-1.65656046943662,310.214349295775,373.45053943662,10.8279472816901,1.07364743492958,e
3.89119392542373,319.481784745763,379.93323220339,16.3106556610169,0.757559761983051,e
0.0381191919354841,358.161220967742,397.718866129032,20.5786165645161,8.33606169354839,e
-6.79211063621622,278.836536486487,347.54090945946,10.737644472973,2.14806761418919,e
-8.07078787209302,326.823372093023,356.727243023256,1.73382791325581,-16.953253372093,e
-8.89151878481013,293.23764556962,326.915582278481,-0.491124726873418,0.824304224936709,e
0.00647263057471243,322.471628735632,380.049497701149,9.30311840229885,-13.0828713793103,e
6.38326537362637,324.630435164835,389.335475824176,8.86409457142857,-9.04324593406593,e
0.32940784857143,303.759634285714,376.18592,10.6862079904762,1.03612522533333,e
0.172597802970298,303.541534653465,375.943241584158,10.6019697920792,1.02584895108911,e
1.64771214481482,302.116513580247,369.400028395062,14.8398871604938,2.56446756888889,e
-8.54922695555555,273.467692222222,332.610038888889,5.37219698977778,3.24668739766667,e
-6.27618143387097,287.492906451613,365.941669354839,6.54629654532258,0.618936940967742,e
-0.692761082622951,324.68932295082,368.632926229508,10.3766113442623,-4.29783512295082,e
-6.75284383606558,302.935373770492,377.16311147541,11.9209967868852,-1.80244788754098,e
-6.43062255375,292.7261675,337.88144,6.033335035,2.430750913875,e
-1.8070667652381,314.494207936508,367.232057142857,7.62509925396825,-0.0938142763809523,e
-3.96300332258427,283.248826966292,374.079839325843,18.4660566876404,-2.19023918775281,e
-3.96300332258427,283.248826966292,374.079839325843,18.4660566876404,-2.19023918775281,e
-6.50464078125,290.19150625,384.472965625,18.4674973625,-6.7992785,e
-2.65764494961905,289.266783333333,373.556594047619,21.1263336547619,-2.6301863797619,e
-7.75479915789474,258.039353947368,360.684453947368,9.96046629342105,5.55700010526316,e
-1.89293237192308,303.651448717949,393.232471794872,19.4756266666667,-1.28786668974359,e
-6.88462519090909,232.91632987013,314.897155844156,5.39072510831169,-1.97475299538961,e
-5.32871417462687,235.4141,317.427041791045,5.77813263641791,-0.478904711119403,e
-0.719996610625001,292.159996875,389.177719791667,23.5042917291667,-9.13676604166666,e
-4.10231118888889,287.529427160494,359.027486419753,18.9142055555555,1.87551787703704,e
-0.387623537721519,284.580040506329,373.361705063291,20.1021953164557,-5.21600514726582,e
2.1744459156,299.52904,369.980236,-1.8327627956,-18.3270821333333,e
-2.07033011671765,305.853569411765,371.569123529412,16.3155382588235,-6.19299375529412,e
-0.161599668488372,310.01868372093,391.488991860465,23.5836927906977,-0.639931391976744,e
-22.5498357291667,316.52930625,387.522292708333,-62.9835783333334,-52.75496375,f
-20.7744578301887,313.103644339623,371.566869811321,-63.8038012264151,-52.9041043396226,f
-20.7744578301887,313.103644339623,371.566869811321,-63.8038012264151,-52.9041043396226,f
-15.6339343298969,322.774662886598,399.809877319588,-62.7575046391753,-52.3396758762887,f
-26.4713025555556,299.690678888889,367.256241111111,-64.0015946666667,-52.4933524444445,f
-35.4540442857143,303.444934693877,368.467630612245,-62.6745668367347,-52.8432504081632,f
-10.3368811428571,314.590786813187,365.900174725275,-63.0718328571429,-53.0023921978022,f
1.61650154678161,334.071847126437,378.288685057471,-62.8356209195402,-52.5003154022989,f
-21.2543463291139,295.664806329114,369.628210126582,-62.9543810126582,-52.8672427848101,f
-10.0497223797468,298.519029113924,370.786774683544,-63.254770886076,-53.1433815189873,f
-31.5554890322581,315.648530107527,385.255929032258,-62.9715966666667,-53.0567033333334,f
15.014127056338,341.078522535211,359.147109859155,-59.5682421126761,-53.1072085915493,f
0.622504576545454,319.495602727273,342.562083636364,-63.02706,-53.2909012727272,f
-1.1901505244086,351.493641935484,359.739487096774,-62.9786940860215,-52.8586288172043,f
11.1054316561225,328.034344897959,311.982336734694,-62.7580593877551,-51.3237184693878,f
8.96226887817204,305.043044086021,313.328633333333,-62.991335483871,-52.1569231182796,f
0.822941036309524,314.321126190476,350.68283452381,-62.9860325,-53.5856848809524,f
-10.3811811494253,304.082570114942,377.243878160919,-61.792184137931,-54.0116772413793,f
-21.3575608139535,281.14908372093,342.840431395349,-62.4900589534884,-53.7731634883721,f
1.26109147770642,341.522330275229,381.550774311927,-61.767550733945,-53.4486831192661,f
-20.1127650406504,317.703917073171,346.295517073171,-62.7045156910569,-52.6520473170732,f
-2.16071671416379,321.831562931035,371.875052586207,-62.5637435344828,-52.9957713793103,f
-8.93674677981652,306.40498440367,359.982355963303,-62.625763853211,-53.5181800917431,f
-3.17535985989899,317.238652525253,316.884270707071,-62.3007023232323,-52.2180565656566,f
-12.51686702,314.201685,347.270446,-61.9470307,-52.5167725,f
-17.2422266415094,308.093030188679,363.979447169811,-61.8083533962264,-53.0386321698113,f
-4.25863735063291,322.095863291139,354.968189873418,-62.3841515189873,-53.0905882278481,f
0.0765796953271018,320.481769158878,357.094494392524,-62.4579545794393,-51.4116259813084,f
0.0765796953271018,320.481769158878,357.094494392524,-62.4579545794393,-51.4116259813084,f
-6.08137897825,305.03748625,372.59467,-61.913315375,-53.121946125,f
3.35721833146667,327.458573333333,352.286029333333,-61.7030225333334,-53.0635290666667,f
-6.03000010989011,323.021273626374,403.506938461538,-59.9861992307692,-51.0675628571429,f
-15.4911766930693,316.833554455446,397.489140594059,-59.3682137623762,-53.540580990099,f
8.20766862421053,330.181728421053,400.4611,-55.7363957894737,-53.1201401052632,f
-1.34018910043478,316.264435869565,399.278297826087,-57.2432839130435,-53.6425025,f
3.85793233928571,318.207132142857,351.099222619048,-56.6152641666667,-53.2710198809524,f
4.52141460843374,336.026639759036,391.499202409638,-56.9235808433735,-52.6567290361446,f
13.050897525641,325.259971794872,329.104921794872,-57.1111069230769,-53.7426044871795,f
5.62974424337349,321.417287951807,348.472102409639,-57.3131546987952,-53.1552384337349,f
3.89660066843374,313.352668674699,348.712386746988,-57.6601987951807,-52.8238613253012,f
0.980412577403226,319.64370483871,388.863420967742,-60.0530482258064,-53.0341183870968,f
4.69980032875,327.30989,286.28351625,-58.090159875,-53.1946785,f
-13.39320325,289.716877631579,357.186757894737,-61.0139318421053,-50.7219768421053,f
1.56230639271429,311.334168571429,330.110931428571,-60.1832418571428,-52.8146001428571,f
-0.500335610000001,313.868598666667,360.83374,-57.4380841333334,-52.7258181333333,f
1.00157175249419,321.30233372093,326.383830232558,-60.0753037209302,-53.0624901162791,f
78.2748635443038,320.651848101266,281.470688607595,36.0649417620253,-20.8753073417722,g
3.9377681142,258.118833,373.432952,-14.67752249,-14.0284469,g
-7.78583350561798,228.692187640449,321.934314606742,2.21457028089888,-8.4728811235955,g
0.620913904011364,281.618054545454,398.544890909091,-5.09638548295454,-10.4305389318182,g
-5.3568673975,265.7780475,405.70905125,-12.19368822375,-13.0498427625,g
-4.5779361287234,238.816941489362,283.761471276596,-21.4122459276596,-19.810290287234,g
-23.1953812676056,300.380884507042,395.98531971831,-9.33368623521127,-17.6308352112676,g
13.93824836,281.458122666667,269.414524,-12.0571283786667,-11.4497074133333,g
26.3152482051282,318.940069230769,272.708332051282,-9.0648276653846,-14.2789582820513,g
-23.34543,271.489178205128,342.64511025641,-16.5060363269231,-3.17190815641026,g
-26.4122365979381,260.32311443299,319.509648453608,-18.9924726120722,-12.5175202061856,g
-17.0469587622222,275.293231111111,310.377238888889,-21.1300522451111,-8.14058704444445,g
-0.447730788,323.040797647059,366.710316470588,-16.1117281043529,-3.13073319529412,g
-30.309468989899,241.172954545455,267.773146464646,-27.934524,-19.499366040404,g
-9.03401976744186,248.865963953488,289.336206976744,-10.3609370768605,2.36794615802326,g
-13.3666172051282,279.973365384615,296.343725641026,-9.27006464153846,-6.39257256410256,g
-31.2449625510204,266.080758163265,354.99756122449,-13.5664723316327,-31.7835979591837,g
-23.2992440740741,268.496838271605,365.511303703704,-25.7920603160494,-4.96569148148148,g
-41.5773384285714,204.137232857143,270.519932857143,-24.2212608428571,-12.3189584285714,g
-7.26513762121622,319.804051351351,336.218162162162,-23.5178889655406,-8.72899667567568,g
-31.8111729032258,264.473146236559,378.52473655914,-22.3980157569892,-16.0216513010753,g
-25.172450952381,252.456469047619,307.756360714286,-18.5137309091667,-11.2874901547619,g
-35.3194782758621,245.015108045977,289.073196551724,-23.5940304597701,-16.7972868965517,g
-28.7372889285714,227.298964285714,320.412326190476,-14.3208616364286,-12.5602015952381,g
-12.6493190190476,289.267806666667,304.83943047619,-22.346338654,-17.3204355238095,g
-21.6396456603774,243.339948113208,328.730313207547,-21.2100472436792,-5.81682601792453,g
-20.8939068181818,239.169984090909,284.074636363636,-25.3104478896818,-14.0870683522727,g
-9.75671658241759,239.197430769231,329.416128571428,-23.7591554065934,-15.7450591098901,g
-10.5463410714286,235.258786904762,307.072373809524,-10.5808029135714,-8.25302983333333,g
-10.9204063333333,238.779783333333,234.994265555556,-32.2217704,-21.1889371111111,g
-35.4059141025641,238.890898290598,287.943399145299,-13.3171443748718,-17.8009561538461,g
-24.6881601980198,278.158381188119,318.948105940594,-20.3220796029703,-8.51179655445544,g
-1.39815874151163,255.575898837209,304.650041860465,-15.3095616046512,-4.82955577906977,g
-9.67441864210526,226.023035789474,287.002041052632,-18.7351076532632,-16.7282916842105,g
2.28973664042553,296.414322340425,251.312261702128,-21.8792900244681,-10.9124844361702,g
-10.6453246210526,269.580016842105,314.731744210526,-32.9463715157895,-6.39688683157895,g
-11.6026550686275,256.453833333333,285.446899019608,-24.8575896078431,-5.76485970588235,g
1.92240437925532,261.085630851064,286.282953191489,-38.8972277659574,-6.10373181914894,g
-35.401072,236.26771,274.006331111111,-7.16358287111111,-8.76150066666667,g
-32.4829918823529,254.830049411765,295.405865882353,-11.4204207094118,-6.94485240705883,g
-30.2546068478261,256.986592391304,292.378361956522,-7.39476964565218,-2.12641282554348,g
-31.9432067924528,255.931781132075,365.124319811321,-12.2811423237736,-5.16100217884906,g
-35.1933318,238.604332,286.132693,-15.611688991,-5.944782674,g
-31.946442037037,248.889538888889,329.93549537037,-13.1124901944444,-8.94351598148148,g
-16.5145165934066,290.022773626374,366.444513186813,-14.9870787659341,-6.16368021978022,g
-29.4609030107527,264.184553763441,274.919660215054,-1.83764543440861,-5.05377565591398,g
-0.0515478062266662,292.1836,334.151310666667,-15.4762318213333,-2.10200544533333,g
53.3587299206349,241.337598412698,24.2023030952381,-45.0395834126984,-24.0902596031746,h
0.424010139880952,209.697017857143,8.64493083333333,-59.7908364285714,-36.4251376190476,h
-3.87014788976471,207.544052941176,16.9927518823529,-58.578564,-32.8751307058823,h
5.61104276861111,171.231308333333,20.5841051388889,-57.0900484722222,-19.6161340277778,h
3.90470052435294,202.817105882353,31.6606745882353,-58.837418,-32.3892121176471,h
-5.64127388421052,208.823742105263,22.8236028815789,-60.1071728947368,-35.7667957894737,h
5.3583967872093,221.689623255814,9.84443473255813,-59.2042710465116,-29.4511008139535,h
-2.58749528873239,202.109573239437,12.8081873239437,-61.9040507042253,-20.76511,h
-8.99973797362638,196.818274725275,14.9073834725275,-59.749568021978,-27.3027559340659,h
